47643510,-1.7244141,4.867877,8.150251
47643520,-1.8106347,4.86189,8.0436735
47643619,-1.8405725,4.6415477,8.084389
47643628,-1.834585,4.7253737,8.109536
47643638,-1.7399817,4.6834607,8.010143
47643648,-1.7256116,4.785249,8.041278
47643658,-1.6765137,4.7624965,7.9933777
47643668,-1.6549585,4.798422,7.9287124
47643678,-1.6022681,4.8355446,7.8424916
47643688,-1.651366,4.8523097,7.868837
47643698,-1.7088464,4.8032117,7.7790236
47643708,-1.6417859,4.9277525,7.7419004
47643718,-1.6046631,4.89542,7.715555
47643727,-1.6968713,4.8379393,7.595804
47643737,-1.7639319,4.7038183,7.4952135
47643747,-1.7064514,4.5158095,7.4341407
47643757,-1.653761,4.3936634,7.35271
47643767,-1.7088464,4.214037,7.220984
47643777,-1.6813037,3.9805224,7.052135
47643787,-1.5890955,3.6452198,7.0257897
47643797,-1.3448035,3.3506324,6.947952
47643807,-1.22625,2.884801,6.8629284
47643816,-1.1280541,2.5938063,6.75156
47643826,-1.0394385,2.2357507,6.6258216
47643836,-0.9580078,2.0896544,6.634204
47643846,-0.91849,2.278861,6.444998
47643856,-0.94842774,2.6213489,6.157595
47643866,-1.0597961,2.9482691,6.0055113
47643876,-0.97237796,3.0859826,6.3048887
47643886,-0.9520203,3.0476623,6.4246397
47643896,-0.96040285,3.075205,7.213799
47643905,-1.162782,3.2596216,8.054451
47643915,-1.3699511,3.739823,8.502319
47643925,-1.5100598,4.409231,9.195678
47643935,-1.6896863,4.9385304,9.528585
47643945,-1.6274158,5.247488,9.808803
47643955,-1.7220191,5.2187476,10.20398
47643965,-1.6836988,5.132527,10.380014
47643975,-1.6860938,4.934938,10.527308
47643985,-1.84177,4.740941,10.673405
47643994,-1.9890637,4.670288,10.511741
47644004,-2.0920496,4.646338,10.168056
47644014,-1.6106507,4.1936793,9.467512
47644024,-1.1424243,3.803291,9.501042
47644034,-0.79993653,2.990182,9.44955
47644044,-0.1844165,2.5650659,9.631571
47644054,0.39517823,2.2896388,9.611214
47644064,0.45864624,2.039359,9.642348
47644074,0.4071533,1.4058765,9.740544
47644083,0.26105714,0.6286926,9.643546
47644093,0.2814148,-0.03592529,10.281818
47644103,0.26584718,-1.2921131,10.42073
47644113,0.6598279,-2.642904,10.811118
47644123,0.88974977,-4.429589,11.596684
47644133,1.3364209,-5.7660093,11.789484
47644143,1.9423609,-6.300099,11.239826
47644153,2.3902295,-6.1444225,10.285412
47644163,3.2332764,-6.262976,8.842412
47644173,4.2487645,-6.0079064,7.67484
47644182,5.0067883,-5.48699,6.634204
47644192,5.4331017,-4.7816563,5.7097263
47644202,5.715714,-3.8631666,5.076244
47644212,5.659431,-3.0979578,4.267925
47644222,5.9145007,-2.5471032,3.4643958
47644232,6.534811,-2.0537293,3.4727783
47644242,7.0257897,-2.633324,3.2428565
47644252,7.61257,-3.109933,6.100115
47644262,7.294032,-3.478766,9.0567665
47644271,5.4319043,-2.066902,10.164463
47644281,3.410508,0.029937744,7.956255
47644291,2.6620643,1.5531702,5.151687
47644301,3.206931,0.368833,3.05844
47644311,4.5229945,-1.299298,2.9350965
47644321,5.6785913,-1.3232483,3.7853284
47644331,5.5851855,-0.6933582,4.7385464
47644341,4.766089,-1.4382092,4.822372
47644351,3.9050794,-2.523153,5.492977
47644360,1.6968713,-6.0570045,1.3747412
47644370,-1.6082556,-16.142431,-2.0609143
47644380,-3.317102,-26.105713,-1.6178356
47644390,-1.7890795,-30.856234,4.108656
47644400,3.1554382,-29.370125,10.807526
47644410,7.186256,-23.138283,11.427835
47644420,7.1455407,-15.257472,8.098759
47644430,4.9912205,-9.444759,5.449867
47644440,3.3566198,-6.307284,3.4823585
47644450,3.1446607,-4.91937,2.2776635
47644459,3.6080968,-4.2176294,2.899171
47644469,4.2080493,-4.5637097,4.0415955
47644479,4.5373645,-5.1696496,4.942123
47644489,4.6427455,-4.855902,5.1995873
47644499,4.511019,-3.9242394,4.7816563
47644509,4.188889,-3.2296839,3.9002893
47644519,4.317023,-2.9985645,4.0739284
47644529,4.059558,-3.0907726,3.873944
47644539,3.8978944,-3.117118,3.0488598
47644548,3.7949085,-2.8357031,2.0920496
47644558,3.8775365,-2.5195606,1.7818946
47644568,3.9050794,-1.895658,2.5027955
47644578,3.6236646,-1.4861096,2.6632617
47644588,3.3422499,-1.2585827,3.0787976
47644598,3.109933,-1.0382409,3.4715807
47644608,3.131488,-0.69455564,3.7781434
47644618,3.3626075,0.54726195,4.2176294
47644628,3.3482373,1.6980689,3.9996827
47644638,2.9889843,-0.16525635,1.2609777
47644647,2.123185,-7.9502673,-1.4166541
47644657,1.7447717,-17.178278,-0.36404297
47644667,0.74125856,-25.849445,4.3397756
47644677,-0.05867798,-33.119526,8.2233
47644687,2.1782703,-31.961536,10.909314
47644697,5.540878,-24.326214,8.873548
47644707,6.3815293,-16.208294,6.082152
47644717,6.2414207,-9.904603,3.998485
47644727,5.9516234,-6.1456203,2.210603
47644736,6.11688,-4.536167,1.2585827
