1237450,-1.2466077,4.1876917,8.18977
1237460,-1.0585986,4.2391844,8.1071415
1237563,-1.2597803,4.078718,8.399334
1237568,-1.2513977,4.1445813,8.357421
1237578,-1.2957056,4.1218286,8.28078
1237588,-1.2681628,4.091891,8.351433
1237598,-1.233435,4.0655456,8.374186
1237608,-1.5807129,3.7853284,8.544232
1237618,-1.22146,3.685935,8.562195
1237628,-0.58079225,4.113446,8.638836
1237637,-1.047821,4.1242237,8.66518
1237647,-1.2082874,4.1852965,8.629255
1237657,-1.0226734,4.1661363,8.499925
1237667,-1.1520044,4.198469,8.449629
1237677,-1.3639636,4.951703,8.361013
1237687,-0.9508228,4.8810496,8.230485
1237697,-1.719624,4.770879,8.450827
1237707,-1.9770886,5.3600535,8.048463
1237716,-1.4501843,4.453539,8.52148
1237726,-1.2394226,4.296665,8.497529
1237736,-1.6346009,4.491859,8.502319
1237746,-1.470542,4.436774,8.398136
1237756,-1.3603711,4.4894643,8.33347
1237766,-1.3675561,4.3864784,8.180189
1237776,-1.2885205,4.3289976,8.25683
1237786,-1.3651612,4.2260118,8.147857
1237796,-1.299298,4.242777,8.228089
1237805,-1.2346326,4.1314087,8.250842
1237815,-1.1939173,3.974535,8.226892
1237825,-1.0418335,4.006868,8.25204
1237835,-0.99872315,4.0882983,8.083191
1237845,-0.92567503,4.2272096,8.198152
1237855,-0.8634045,4.078718,8.205337
1237865,-0.9017249,3.9445972,8.361013
1237875,-0.9580078,3.9637573,8.487949
1237884,-0.8202942,3.9242394,8.493937
1237894,-0.7831714,4.155359,8.436457
1237904,-0.72808594,4.0607557,8.426876
1237914,-0.737666,4.1852965,8.338261
1237924,-0.6993457,4.091891,8.419691
1237934,-0.7759863,4.0164475,8.502319
1237944,-0.74365354,4.0739284,8.584948
1237954,-0.64066774,3.9673498,8.5645895
1237963,-0.74604857,3.9565723,8.58854
1237973,-0.6215076,4.014053,8.562195
1237983,-0.71251833,4.064348,8.502319
1237993,-0.6873706,4.172124,8.549023
