950694,-1.8896704,3.1446607,8.402926
950703,-1.9220031,3.2895594,8.446036
950713,-1.961521,3.3961377,8.329878
950723,-2.0094213,3.3470397,8.528665
950821,-2.2561083,3.265609,8.780142
950831,-2.3064039,3.2213013,8.778944
950841,-2.3507116,3.2296839,8.737031
950851,-2.330354,3.1841784,8.705896
950861,-2.3387365,3.1817834,8.772957
950871,-2.3674767,3.0668225,8.757389
950881,-2.4560926,2.9470716,8.79571
950890,-2.3770568,3.0416749,8.759784
950900,-2.513573,2.899171,8.568182
950910,-2.4716601,3.009342,8.376581
950920,-2.5004003,3.1135254,8.332273
950930,-2.501598,3.2201037,8.095166
950940,-2.5650659,3.4152977,7.770641
950950,-2.6105714,3.7649708,7.6029897
950960,-2.7818153,4.0188427,7.4473133
950969,-3.1302905,4.3852806,6.9527416
950979,-3.3290772,4.331393,6.5192432
950989,-3.453618,3.7781434,6.3300366
950999,-3.5482213,3.3949401,6.2809386
951009,-3.5554066,2.4848328,6.2893214
951019,-3.8260436,1.4968872,6.5132556
951029,-3.8895118,0.54366946,6.3515916
951038,-3.984115,-0.24189697,6.028264
951048,-4.240382,-1.1280541,5.5073476
951058,-4.4224033,-2.2285657,4.773274
951068,-4.463119,-2.9494665,4.3218126
951078,-4.188889,-3.6033068,3.7206628
951088,-3.8847218,-4.1864944,3.1734009
951098,-3.290757,-4.7612987,2.9135413
951108,-2.5890162,-5.190007,2.5339308
951117,-1.7004639,-5.4738173,1.9255958
951127,-0.852627,-5.84265,1.033451
951137,-0.1101709,-6.4090724,-0.0490979
951147,0.5903723,-7.005432,-0.74006104
951157,1.1376343,-7.892787,-1.905238
951167,1.6549585,-8.98731,-2.5710535
951177,2.2752686,-10.036329,-3.1817834
951187,2.9698243,-10.844648,-3.8751416
951196,3.5889368,-11.445798,-4.733756
951206,4.184099,-12.364288,-5.6259007
951216,4.8451247,-12.832515,-5.9396486
951226,5.3995714,-12.8876,-6.8305955
951236,5.769602,-12.870835,-7.2832546
951246,6.1156826,-13.003758,-7.6616673
951256,6.805448,-13.251643,-7.8736267
951266,7.1371584,-13.689932,-7.7419004
951275,7.218589,-14.258749,-7.4784484
951285,7.026987,-15.026353,-7.2269716
951295,6.4438,-15.601157,-7.01142
951305,5.8905506,-16.240627,-6.563551
951315,5.173242,-16.875307,-5.7049365
951325,4.3948607,-16.581917,-4.9720607
951335,3.558999,-15.110178,-3.8140686
951345,3.7613783,-11.185939,-3.906277
951354,2.9255164,-7.01142,-6.0570045
951364,1.5723304,-4.0894957,-7.8664417
951374,0.58438474,-4.045188,-8.921448
951384,0.6286926,-5.806725,-9.061557
951394,1.0657837,-7.5514965,-9.601633
951404,1.7555493,-8.216114,-10.684182
951414,2.102827,-7.853269,-11.660152
951423,2.3483167,-7.2581067,-12.457694
951433,2.198628,-6.7994604,-12.608581
951443,1.8238074,-6.534811,-11.943962
951453,1.3723462,-6.470145,-11.061398
951463,0.9029224,-6.4964905,-10.608739
951473,0.38320312,-6.4162574,-10.169253
951483,0.15208374,-5.9516234,-10.548863
951493,-0.44906616,-5.6726036,-10.912907
951502,-1.275348,-6.100115,-10.41594
951512,-1.9375708,-6.342012,-9.432784
951522,-2.647694,-6.6569567,-8.289163
951532,-2.9937744,-6.45338,-7.484436
951542,-3.441643,-6.0785594,-7.1168003
951552,-3.9805224,-5.8103175,-6.690487
951562,-4.3289976,-5.5899754,-7.0904555
951572,-4.792434,-5.574408,-7.6425076
951581,-5.5456676,-5.7935524,-7.500004
951591,-6.274951,-6.1132874,-6.8820887
951601,-6.986272,-6.3180614,-6.2007055
951611,-7.1826634,-6.309679,-5.722899
951621,-7.4221654,-6.4821205,-5.931266
951631,-7.3754625,-6.4725404,-6.3456044
951641,-7.6005945,-6.468948,-6.267766
951651,-7.5766444,-6.2498035,-6.4246397
951660,-7.3287597,-6.516848,-6.314469
951670,-7.0641103,-6.8401756,-6.084547
951680,-6.673722,-6.885681,-5.652246
951690,-6.646179,-6.739585,-5.4342995
951700,-6.807843,-6.2617784,-5.437892
951710,-6.937174,-5.8342676,-5.332511
951720,-6.9455566,-5.5803957,-5.576803
951729,-6.75156,-5.2882032,-5.860613
951739,-6.4869103,-5.1756372,-5.6833816
951749,-6.43422,-5.3241286,-5.4390893
951759,-6.42943,-5.4390893,-5.0822315
951769,-6.4402075,-5.127737,-4.7864466
951779,-6.716832,-5.0307384,-4.5792775
951789,-6.6940794,-4.525389,-4.8798523
951799,-6.7479677,-4.155359,-5.1480947
951808,-6.810238,-4.123026,-2.9446764
951828,-6.4354177,-4.387676,-5.093009
951837,-6.284531,-4.590055,-5.2403026
951847,-6.114485,-4.7157936,-5.1552796
951857,-6.170768,-4.8355446,-4.966073
951867,-6.325247,-4.6331654,-4.7181883
951877,-6.3156667,-4.622388,-4.6319675
951887,-6.12646,-4.736151,-4.399651
951897,-6.0977197,-4.7110033,-4.4104285
951907,-6.001919,-4.88584,-4.406836
951916,-5.779182,-5.070256,-4.216432
951926,-5.677394,-5.1049843,-4.3960586
951936,-5.7827744,-5.0942063,-4.526587
951946,-6.0426345,-5.1672544,-4.3613305
951956,-6.0833497,-5.273833,-4.3960586
951966,-5.948031,-5.358856,-4.8523097
951976,-5.740862,-5.5193224,-5.315746
951986,-5.6570363,-5.706134,-5.6654186
951995,-5.7288866,-5.931266,-5.9540186
952005,-5.5456676,-6.0893373,-6.363567
952015,-5.581593,-6.1132874,-6.5108604
952025,-5.6654186,-5.915698,-6.6844997
952035,-6.12646,-5.6390734,-6.4749355
952045,-6.3839245,-5.47741,-6.267766
952055,-6.8114357,-5.710924,-5.769602
952064,-7.1263804,-5.82349,-5.264253
952074,-7.1347632,-6.021079,-5.100194
952084,-7.3048096,-6.1049047,-5.252278
952094,-7.6245446,-6.1156826,-5.4881873
952104,-8.093968,-6.0474243,-6.065387
952114,-7.94907,-5.9564137,-6.3228517
952124,-7.8448863,-5.8737855,-6.551576
952134,-7.5047936,-5.7767873,-6.636599
952143,-6.7204247,-5.886958,-6.387517
952153,-5.5516553,-5.909711,-6.2617784
952163,-4.6427455,-5.82349,-6.1959157
952173,-4.1852965,-5.781577,-6.5719337
952183,-4.1829014,-5.7133193,-6.8976564
952193,-4.1122484,-5.863008,-7.0952454
952203,-3.98172,-6.0246716,-7.220984
952213,-3.5087037,-6.199508,-7.252119
952222,-2.6908045,-6.4893055,-7.094048
952232,-2.0333717,-6.6306114,-7.0629125
952242,-1.6573535,-6.4354177,-7.253317
952252,-1.3747412,-6.236631,-7.6341248
952262,-1.0011182,-6.556366,-7.9035645
952272,-0.7161108,-6.9850745,-7.7814183
952282,-0.42152345,-7.3586974,-7.6808276
952292,-0.2574646,-7.8101587,-7.6401124
952301,-0.2203418,-7.7838135,-7.3766603
952311,-0.2802173,-7.8736267,-7.0904555
952321,-0.21555176,-7.9059596,-6.7335973
952331,-0.12573853,-8.305927,-5.950426
952341,0.3221301,-8.90109,-5.4187317
952351,0.7747888,-9.663904,-4.8415318
952361,1.0753638,-9.963282,-5.076244
952370,0.93286014,-9.744137,-5.6642213
952380,0.556842,-9.398057,-6.1815453
952390,0.24309449,-8.995693,-6.3791347
952400,-0.20597167,-8.549023,-6.3767395
952410,-0.5760022,-8.704699,-6.072572
952420,-0.75083864,-8.863967,-5.603148
952430,-0.852627,-9.236393,-5.1456995
952440,-0.9951306,-9.44955,-4.5792775
952449,-1.2322376,-9.608818,-4.2822948
952459,-1.4693445,-9.724977,-3.9577699
952469,-1.7256116,-9.902208,-3.9469922
952479,-1.848955,-9.613608,-4.0392003
952489,-1.9998413,-9.386082,-4.5684996
952499,-1.9890637,-9.0639515,-4.9109874
952509,-2.123185,-9.016051,-4.870272
952519,-2.1483326,-9.1202345,-4.467909
952528,-2.086062,-9.032816,-4.167334
952538,-2.095642,-8.913065,-3.7769458
952548,-1.9950513,-8.851993,-3.676355
952558,-2.1112096,-8.977731,-3.5218763
952568,-2.1363573,-8.937016,-3.4404457
952578,-2.3004162,-8.871152,-3.3506324
952588,-2.6297314,-8.780142,-3.497926
952598,-2.6740394,-8.695118,-3.671565
952607,-2.8728259,-8.702304,-3.666775
952617,-3.0273046,-8.695118,-3.5637891
952627,-3.234474,-8.514295,-3.5925293
952637,-3.485951,-8.543035,-3.676355
952647,-3.627257,-8.437654,-3.6512072
952657,-3.8535864,-8.26641,-4.02962
952667,-3.97693,-8.120314,-4.3385777
952677,-3.9709425,-8.102351,-4.4762917
952686,-3.9314246,-8.279583,-4.3924656
952696,-3.8368213,-8.619676,-4.2834926
952706,-3.9709425,-8.866363,-4.176914
952716,-4.0368056,-8.890312,-4.1529636
952726,-4.1002736,-8.8316345,-4.216432
952736,-4.1242237,-8.705896,-4.3206153
952746,-4.148174,-8.420889,-4.435576
952755,-4.2032595,-8.24725,-4.6571155
952765,-4.350553,-7.955057,-4.7301636
952775,-4.475094,-7.867639,-4.6319675
952785,-4.491859,-7.946675,-4.5002418
952795,-4.461921,-8.125104,-4.3146276
952805,-4.2787023,-8.31431,-4.2882824
952815,-4.1864944,-8.21851,-4.525389
952825,-4.042793,-8.031698,-4.7385464
952834,-3.9972875,-8.066425,-4.8942223
952844,-3.8320313,-7.9861927,-5.0103807
952854,-3.6464171,-7.9346995,-5.101392
952864,-3.4667907,-7.7514806,-5.1876125
952874,-3.2763867,-7.7347155,-5.2678456
952884,-3.0392797,-7.756271,-5.2415004
952894,-2.802173,-8.020921,-5.125342
952904,-2.6105714,-8.420889,-5.0582814
952913,-2.6021888,-8.509504,-5.1289344
952923,-2.9482691,-8.649613,-5.1133666
952933,-3.4488282,-8.456814,-5.4019666
952943,-4.030818,-8.414901,-5.3875966
952953,-4.594845,-8.194559,-5.3971767
952963,-4.9936156,-8.091574,-5.388794
952973,-5.5528526,-7.8784165,-5.330116
952983,-5.7516394,-7.6724453,-5.3899913
952992,-5.9612036,-7.401808,-5.47741
953002,-6.2150755,-7.197034,-5.3480787
953012,-6.2414207,-6.971902,-5.1864147
953022,-6.1204724,-7.0090246,-4.91458
953032,-6.1611876,-7.028185,-4.637955
953042,-5.894143,-6.7970653,-4.5768824
953052,-5.742059,-6.421047,-4.508624
953061,-5.611531,-6.234236,-4.59245
953071,-5.6175184,-6.4653554,-4.6475353
953081,-5.3852015,-6.798263,-4.614005
953091,-5.400769,-6.854546,-5.088219
953101,-5.6007533,-6.819818,-5.4163365
953111,-6.2521987,-6.370752,-5.5600376
953121,-6.9898643,-5.8737855,-5.718109
953131,-7.6904078,-5.471422,-5.5947657
953140,-8.317903,-5.9959316,-5.5312977
953150,-8.696316,-6.7359924,-5.252278
953160,-8.8963,-7.4329433,-5.5456676
953170,-9.1621475,-8.035291,-5.812712
953180,-9.336984,-8.340655,-5.9001307
953190,-9.8519125,-8.186176,-6.6066613
953200,-10.839858,-7.9430823,-3.3410523
953210,-11.740386,-4.780459,14.7688875
953219,-8.144264,-5.576803,-7.0868626
953229,-9.354946,-4.390071,2.325564
953239,-11.015892,-9.2256155,-0.556842
953249,-7.4556956,-12.5319395,-5.4163365
953259,-6.295309,-12.734319,-6.582711
953269,-5.5073476,-11.304492,-7.2245765
953279,-4.24637,-9.084309,-7.33834
953289,-2.5782385,-7.812554,-4.252357
953298,-0.5879773,-6.4330225,1.4801221
953308,0.8214917,-4.040398,6.836583
953318,2.3638842,-4.006868,3.7482057
953328,2.9255164,-7.301217,1.3124707
953338,-0.9508228,-7.401808,1.7842896
953348,-2.6931994,-5.8498354,0.35326537
953358,-1.2813355,-6.843768,-2.5423133
953368,-0.76640624,-7.9514647,-4.125421
953377,-1.3364209,-6.934779,-8.018525
953387,-3.578159,-5.9492283,-8.369396
953397,-7.1287756,-7.95386,-7.691605
953407,-11.429033,-10.268646,-8.931027
953417,-17.857265,-10.529703,-14.864689
953427,-19.94692,-7.2736745,-13.81567
953437,-9.11784,-3.6512072,-6.9060388
953446,-0.74125856,-7.205416,-11.05541
953456,-3.6440222,-10.42073,-12.2625
953466,-5.4175344,-10.233918,-11.473341
953490,-7.350315,-6.1073,-10.697354
953499,-4.5217967,-6.932384,-3.6631823
953509,-2.1627026,-7.2628965,5.126539
953519,-1.1076965,-5.6438637,10.387199
953529,-0.6598279,-2.7051744,11.215877
953539,1.9878662,-8.6077,6.444998
953549,0.99872315,-12.019405,3.060835
953559,-3.8847218,-9.649533,0.6646179
953569,-5.429509,-2.398612,1.4573693
953578,-0.48618898,-6.595884,-1.1591895
953588,0.3568579,-7.995773,-1.8729053
953598,-0.70533323,-7.69879,-6.0833497
953608,-3.5745666,-7.9694276,-12.353511
953618,-7.780221,-11.445798,-10.225536
953628,-16.81184,-12.910353,-9.263935
953638,-23.855593,-13.337864,-13.804893
953648,-18.588943,-6.3036914,-15.669415
953657,-6.509663,-1.3903089,-9.437574
953667,-1.1735595,-6.0953245,-9.097482
953677,-5.5456676,-6.844966,-6.300099
953687,-6.75156,-6.5384035,-10.04591
